687,687,687,3841,2025-12-03,HMB,Advance,2025-12-02,,,4623952.50,,1377706.65,4623952.50,4670192.03,,Paid,$,280.7500
688,688,688,3839,2025-12-02,HMB,Advance,2025-12-01,,2026-04-24,2995091.42,,892387.49,2995091.42,3025042.34,,Paid,$,280.8000
689,689,689,3837,2025-12-02,HMB,Advance,2025-12-01,,,992265.00,,325710.99,992265.00,1002187.65,,Paid,¥,39.8500
690,690,690,3837,2025-12-02,HMB,Advance,2025-12-01,,,3307550.00,,1085703.29,3307550.00,3340625.50,,Paid,¥,39.8500
691,691,691,3835,2025-12-02,HMB,Advance,2025-12-01,,,239100.00,,73654.76,239100.00,241491.00,,Paid,¥,39.8500
692,692,692,3835,2025-12-02,HMB,Advance,2025-12-01,,,757150.00,,432067.65,757150.00,764721.50,,Paid,¥,39.8500
693,693,693,3833,2025-11-21,HMB,Advance,2025-11-21,,2026-01-12,4099787.19,,351966.73,4099787.19,4140785.06,,Paid,$,281.0000
694,694,694,3831,2025-11-21,HMB,Advance,2025-11-13,,2026-01-22,1710914.40,,181442.47,1710914.40,1728023.54,,Paid,$,280.8000
695,695,695,3820,2025-10-30,HMB,Advance,2025-10-30,,2026-01-12,412116.00,,131114.71,412116.00,416237.16,,Paid,$,281.5000
696,696,696,3820,2025-10-30,HMB,Advance,2025-10-30,,2026-01-12,264497.40,,84149.85,264497.40,267142.37,,Paid,$,281.5000
697,697,697,3820,2025-10-30,HMB,Advance,2025-10-30,,2026-01-12,201075.45,,63972.15,201075.45,203086.20,,Paid,$,281.5000
698,698,698,3791,2025-10-01,HMB,Advance,2025-10-01,,2025-11-17,8287114.32,,2469145.71,8287114.32,8369985.46,,Paid,$,284.0000
699,699,699,3755,2025-09-05,HMB,Advance,2025-09-05,,2025-11-17,397831.50,,134606.29,397831.50,401809.81,Unpaid,Paid,$,282.1500
700,700,700,3727,2025-08-22,HMB,Advance,2025-08-22,,2025-10-28,2143960.00,,920294.83,2143960.00,2165399.60,,Paid,$,282.1000
701,701,701,3719,2025-08-15,HMB,Advance,2025-08-15,,2025-10-07,220680.40,,88040.45,220680.40,222887.20,,Paid,$,282.2000
702,702,702,3715,2025-08-12,HMB,Advance,2025-08-12,,2025-09-11,56600.00,,33442.11,56600.00,57166.00,Unpaid,Paid,$,283.0000
703,703,703,3715,,HMB,TT,,,,,,,,,,,,
704,704,704,3715,2025-08-12,HMB,Advance,2025-08-12,,2025-09-11,1018800.00,,324131.22,1018800.00,1028988.00,Unpaid,Paid,$,283.0000
705,705,705,3715,2025-08-12,HMB,Advance,2025-08-12,,2025-09-11,1113605.00,,657973.51,1113605.00,1124741.05,Unpaid,Paid,$,283.0000
706,706,706,3715,2025-08-12,HMB,Advance,2025-08-12,,2025-09-11,169800.00,,60881.79,169800.00,171498.00,Unpaid,Paid,$,283.0000
707,707,707,3709,2025-08-06,HMB,Advance,2025-08-06,,2025-10-10,185365.00,,57101.69,185365.00,187218.65,,Paid,$,283.0000
708,708,708,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,164812.32,,140659.07,164812.32,166460.44,Unpaid,Paid,$,282.6000
709,709,709,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,409656.96,,349621.73,409656.96,413753.53,Unpaid,Paid,$,282.6000
710,710,710,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,33821.57,,28865.02,33821.57,34159.78,Unpaid,Paid,$,282.6000
711,711,711,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,240639.55,,205373.83,240639.55,243045.95,Unpaid,Paid,$,282.6000
712,712,712,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,327454.27,,279465.85,327454.27,330728.81,Unpaid,Paid,$,282.6000
713,713,713,3644,2025-06-05,HMB,Advance,2025-06-05,,2025-09-22,655451.14,,559394.77,655451.14,662005.65,Unpaid,Paid,$,282.6000
714,714,714,3545,,,,,,,,,,,,,,,
715,715,715,3533,2025-03-04,HMB,TT,,,,,,,,,,,,
716,716,716,2730,2026-05-25,HMB,LC,,,2026-06-10,,,600000.00,7427425.72,7501699.98,,Unpaid,$,281.0000
717,717,717,2730,2026-05-25,HMB,LC,,,2026-06-10,,,600000.00,25486284.12,25741146.96,,Unpaid,$,281.0000
718,718,718,2730,2026-05-25,HMB,LC,,,2026-06-10,,,600000.00,12732076.28,12859397.04,,Unpaid,$,281.0000
719,719,719,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,603407.47,191974.09,603407.47,609441.55,Paid,Paid,€,320.4800
720,720,720,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,356010.41,113264.71,356010.41,359570.51,Paid,Paid,€,320.4800
721,721,721,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,541725.82,172350.07,541725.82,547143.08,Paid,Paid,€,320.4800
722,722,722,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,1477141.50,469952.57,1477141.50,1491912.91,Paid,Paid,€,320.4800
723,723,723,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,642025.55,204260.43,642025.55,648445.81,Paid,Paid,€,320.4800
724,724,724,2707,2026-03-17,HMB,LC,,,,,749250.00,227022.75,749250.00,756742.50,Paid,Paid,€,333.0000
725,725,725,2707,2026-03-17,HMB,LC,,,,,257742.00,78095.83,257742.00,260319.42,Paid,Paid,€,333.0000
726,726,726,2707,2026-03-17,HMB,LC,,,,,1807690.50,547730.22,1807690.50,1825767.41,Paid,Paid,€,333.0000
727,727,727,2707,2026-03-17,HMB,LC,,,,,411188.40,124590.09,411188.40,415300.28,Paid,Paid,€,333.0000
728,728,728,2707,2026-03-17,HMB,LC,,,,,389610.00,118051.83,389610.00,393506.10,Paid,Paid,€,333.0000
729,729,729,2707,2026-03-17,HMB,LC,,,,,159440.40,48310.44,159440.40,161034.80,Paid,Paid,€,333.0000
730,730,730,2707,2026-03-17,HMB,LC,,,,,130536.00,39552.41,130536.00,131841.36,Paid,Paid,€,333.0000
731,731,731,2707,2026-03-17,HMB,LC,,,,,333.00,100.90,333.00,336.33,Paid,Paid,€,333.0000
732,732,732,2707,2026-03-17,HMB,LC,,,,,333.00,100.90,333.00,336.33,Paid,Paid,€,333.0000
733,733,733,2707,2026-03-17,HMB,LC,,,,,333.00,100.90,333.00,336.33,Paid,Paid,€,333.0000
734,734,734,2707,2026-03-17,HMB,LC,,,,,333.00,100.90,333.00,336.33,Paid,Paid,€,333.0000
735,735,735,2707,2026-03-17,HMB,LC,,,,,333.00,100.90,333.00,336.33,Paid,Paid,€,333.0000
736,736,736,2707,2026-03-17,HMB,LC,,,,,366300.00,110988.90,366300.00,369963.00,Paid,Paid,€,333.0000
737,737,737,2696,2026-02-10,HMB,LC,,2026-03-24,2026-04-30,,4973568.00,1431641.55,4973568.00,5023303.68,Paid,Paid,€,323.8000
738,738,738,2695,2026-02-04,HMB,LC,,2026-02-15,2026-02-05,,44726080.00,3839733.97,44726080.00,45173340.80,Unpaid,Unpaid,$,280.0000
739,739,739,2691,2026-01-29,HMB,LC,,2026-04-24,2026-05-06,,1173196.80,100718.95,1173196.80,1184928.77,Paid,Paid,¥,40.2000
740,740,740,2691,2026-01-29,HMB,LC,,2026-04-24,2026-05-06,,903213.60,77540.89,903213.60,912245.74,Paid,Paid,¥,40.2000
741,741,741,2691,2026-01-29,HMB,LC,,2026-04-24,2026-05-06,,5604121.20,481113.81,5604121.20,5660162.41,Paid,Paid,¥,40.2000
742,742,742,2687,2026-01-26,HMB,LC,,2026-04-10,2026-04-13,,877700.00,491994.74,877700.00,886477.00,Paid,Paid,€,327.5000
743,743,743,2687,2026-01-26,HMB,LC,,2026-04-10,2026-04-13,,8076150.00,3548256.50,8076150.00,8156911.50,Paid,Paid,€,327.5000
744,744,744,2687,2026-01-26,HMB,LC,,2026-04-10,2026-04-13,,7093650.00,3116595.13,7093650.00,7164586.50,Paid,Paid,€,327.5000
745,745,745,2687,2026-01-26,HMB,LC,,2026-04-10,2026-04-13,,1965000.00,585471.75,1965000.00,1984650.00,Paid,Paid,€,327.5000
746,746,746,2683,2026-01-19,HMB,LC,,2026-01-25,2026-02-05,,22522776.00,1933580.32,22522776.00,22748003.76,Unpaid,Unpaid,$,282.0000
747,747,747,2682,2026-01-28,HMB,LC,,2026-04-02,2026-04-29,,16273723.68,4848755.97,16273723.68,16436460.92,Paid,Paid,$,282.0000
748,748,748,2682,2026-01-28,HMB,LC,,2026-04-20,2026-02-05,,4317002.64,1286250.94,4317002.64,4360172.67,Paid,Paid,$,282.0000
749,749,749,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,87476.40,48151.38,87476.40,88351.16,Paid,Paid,$,282.0000
750,750,750,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,1024799.28,564100.76,1024799.28,1035047.27,Paid,Paid,$,282.0000
751,751,751,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,479529.72,263957.13,479529.72,484325.02,Paid,Paid,$,282.0000
752,752,752,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,626118.96,344647.18,626118.96,632380.15,Paid,Paid,$,282.0000
753,753,753,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,212064.00,116730.63,212064.00,214184.64,Paid,Paid,$,282.0000
754,754,754,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,478204.32,263227.57,478204.32,482986.36,Paid,Paid,$,282.0000
755,755,755,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,858859.20,472759.05,858859.20,867447.79,Paid,Paid,$,282.0000
756,756,756,2680,2026-01-09,HMB,LC,,2026-04-15,2025-03-20,,1264431.60,696006.37,1264431.60,1277075.92,Paid,Paid,$,282.0000
757,757,757,2666,2025-12-23,HMB,LC,,2026-02-11,2026-02-26,,4656960.00,1387541.23,4656960.00,4703529.60,Paid,Paid,$,280.0000
758,758,758,2660,2025-12-05,HMB,LC,,2026-02-05,2026-03-14,,1273272.00,109310.40,1273272.00,1286004.72,Paid,Paid,¥,40.0000
759,759,759,2660,2025-12-05,HMB,LC,,2026-02-05,2026-03-14,,9785776.00,840108.87,9785776.00,9883633.76,Paid,Paid,¥,40.0000
760,760,760,2660,2025-12-05,HMB,LC,,2026-02-05,2026-03-21,,4891040.00,419895.78,4891040.00,4939950.40,Paid,Paid,¥,40.0000
761,761,761,2659,2025-12-05,HMB,LC,,2026-01-10,2026-01-07,,7367250.00,2195072.14,7367250.00,7440922.50,Paid,Paid,$,280.3500
762,762,762,2658,2025-12-03,HMB,LC,,2026-02-02,,,3270960.00,346885.31,3270960.00,3303669.60,Paid,Paid,¥,40.7500
763,763,763,2658,2025-12-03,HMB,LC,,2026-02-02,,,2959880.00,313895.27,2959880.00,2989478.80,Paid,Paid,¥,40.7500
764,764,764,2656,2025-12-03,HMB,LC,,2026-02-12,2026-02-21,,2122003.20,632250.85,2122003.20,2143223.23,Paid,Paid,$,279.8000
765,765,765,2656,2025-12-03,HMB,LC,,2026-02-12,2026-02-21,,1090372.21,324876.40,1090372.21,1101275.93,Paid,Paid,$,279.8000
766,766,766,2656,2025-12-03,HMB,LC,,2026-02-12,2026-02-21,,2675335.68,797116.27,2675335.68,2702089.04,Paid,Paid,$,279.8000
767,767,767,2655,2025-12-04,HMB,LC,,2026-01-08,2026-03-08,,16967430.73,5912301.24,16967430.73,17137105.04,Paid,Paid,$,280.3000
768,768,768,2652,2025-11-21,HMB,LC,,2026-01-14,,,1636499.25,487594.95,1636499.25,1652864.24,Paid,Paid,£,326.0000
769,769,769,2652,2025-11-21,HMB,LC,,2026-01-14,,,196297.26,58486.77,196297.26,198260.23,Paid,Paid,£,326.0000
770,770,770,2652,2025-11-21,HMB,LC,,2026-01-14,,,29272.40,8721.71,29272.40,29565.12,Paid,Paid,£,326.0000
771,771,771,2652,2025-11-21,HMB,LC,,2026-01-14,,,1441235.13,429416.01,1441235.13,1455647.49,Paid,Paid,£,326.0000
772,772,772,2652,2025-11-21,HMB,LC,,2026-01-14,,,41325.74,12313.00,41325.74,41739.00,Paid,Paid,£,326.0000
773,773,773,2652,2025-11-21,HMB,LC,,2026-01-14,,,1894096.35,621737.13,1894096.35,1913037.32,Paid,Paid,£,326.0000
774,774,774,2652,2025-11-21,HMB,LC,,2026-01-14,,,258285.87,76956.27,258285.87,260868.73,Paid,Paid,£,326.0000
775,775,775,2645,2025-10-29,HMB,LC,,2026-01-08,2026-01-16,,1011200.00,86811.52,1011200.00,1021312.00,Paid,Paid,¥,39.5000
776,776,776,2645,2025-10-29,HMB,LC,,2026-01-08,2026-01-16,,2731188.00,234472.49,2731188.00,2758499.88,Paid,Paid,¥,39.5000
777,777,777,2633,2025-10-06,HMB,LC,,2025-12-10,2025-12-19,,4629240.00,397420.25,4629240.00,4675532.40,Paid,Paid,¥,40.0000
778,778,778,2633,2025-10-06,HMB,LC,,2025-12-10,2025-12-19,,1319300.00,113261.91,1319300.00,1332493.00,Paid,Paid,¥,40.0000
779,779,779,2633,2025-10-06,HMB,LC,,2025-12-10,2025-12-19,,1319300.00,113261.91,1319300.00,1332493.00,Paid,Paid,¥,40.0000
780,780,780,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,115500.00,36746.33,115500.00,116655.00,Paid,Paid,€,330.0000
781,781,781,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,63360.00,20157.98,63360.00,63993.60,Paid,Paid,€,330.0000
782,782,782,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,9487.50,3018.45,9487.50,9582.37,Paid,Paid,€,330.0000
783,783,783,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,347490.00,110553.94,347490.00,350964.90,Paid,Paid,€,330.0000
784,784,784,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,202950.00,64568.54,202950.00,204979.50,Paid,Paid,€,330.0000
785,785,785,2628,2025-09-25,HMB,LC,,2025-11-13,2025-11-20,,356400.00,113388.66,356400.00,359964.00,Paid,Paid,€,330.0000
786,786,786,2596,2025-07-18,HMB,LC,,2025-11-13,2025-11-20,,16306700.00,4858581.27,16306700.00,16469767.00,Paid,Paid,$,281.1500
787,787,787,2582,2025-06-23,,,,,,,,,,,,,,
788,788,788,2582,2025-06-23,HMB,LC,,2025-07-28,2025-08-15,,18752297.85,6723636.39,18752297.85,18939820.83,Paid,Paid,$,283.8000
789,789,789,2540,2025-05-16,HMB,LC,,,,,,,,,,,,
790,790,790,2505,2024-12-23,HMB,LC,,,,,,,,,,,,
791,791,791,2501,2024-12-13,HMB,LC,,,,,,,,,,,,
792,792,792,2488,2024-12-12,HMB,LC,,,,,,,,,,,,
793,793,793,2473,2024-09-02,HMB,LC,,,,,,,,,,,,
794,794,794,2418,,,,,,2026-06-10,,,600000.00,0.00,0.00,,Paid,,0.0000
795,795,795,2410,,HMB,,,,2026-06-10,,,600000.00,0.00,0.00,,Paid,,0.0000
796,796,796,2409,,BAH,CAD,,,2026-02-25,,,750000.00,0.00,0.00,,Paid,,0.0000
797,797,797,2372,,HMB,Exp,,,2026-03-15,0.00,,200000.00,0.00,0.00,,Paid,$,0.0000
798,798,798,2372,,HMB,Exp,,,2026-03-15,0.00,,400000.00,0.00,0.00,,Paid,$,0.0000
799,799,799,2306,,,Exp,,,2025-11-24,,,400000.00,3055840.00,3086398.40,Unpaid,Paid,$,284.0000
800,800,800,2275,,,Exp,,,2025-09-30,0.00,,475000.00,0.00,0.00,Unpaid,Paid,$,284.0000
801,801,801,2255,,,Exp,,,2025-09-05,2796832.00,,183612.02,2796832.00,2824800.32,Paid,Paid,$,284.0000
802,802,802,952,2026-02-10,HMB,Contract,,2026-02-02,2026-02-28,,8460000.00,2776995.00,8460000.00,8544600.00,Paid,Unpaid,$,282.0000
803,803,803,675,2024-12-17,HMB,CAD,,,,,,,,,,,,
804,804,804,,,BAH,Advance,2026-03-05,,2026-03-15,390000.00,,750000.00,390000.00,393900.00,,Unpaid,¥,40.0000
805,805,805,,,BAH,Advance,2026-03-05,,2026-03-15,247000.00,,750000.00,247000.00,249470.00,,Unpaid,¥,40.0000
806,806,806,42034,2026-06-30,BAH,CAD,,2026-06-30,2026-05-25,,6826756.50,2034032.10,6826756.50,6895024.07,Paid,Unpaid,$,278.7000
807,807,807,,,BAH,CAD,,,2026-06-10,,,600000.00,8525540.00,8610795.40,,Unpaid,$,281.0000
808,808,808,44882,2026-06-05,BAH,Advance,2026-06-05,,2026-06-10,969655.40,,288908.83,969655.40,979351.95,,Unpaid,€,323.6500
809,809,809,44368,2026-05-19,BAH,Advance,2026-05-20,,2026-06-15,1093090.00,,325686.17,1093090.00,1104020.90,,Paid,$,281.0000
810,810,810,44796,2026-06-03,BAH,Advance,2026-06-03,,2026-06-17,192372.00,,600000.00,192372.00,194295.72,,Paid,$,278.8000
811,811,811,42622,2026-06-30,BAH,CAD,,2026-06-30,2026-05-25,,15717628.80,4683067.50,15717628.80,15874805.09,Paid,Unpaid,$,278.8000
812,812,812,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,4299488.78,200000.00,4299488.78,4342483.67,Unpaid,Unpaid,¥,41.0000
813,813,813,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,714446.73,200000.00,714446.73,721591.20,Unpaid,Unpaid,¥,41.0000
814,814,814,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,2175623.18,200000.00,2175623.18,2197379.41,Unpaid,Unpaid,¥,41.0000
815,815,815,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,1715743.40,200000.00,1715743.40,1732900.83,Unpaid,Unpaid,¥,41.0000
816,816,816,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,2325159.20,200000.00,2325159.20,2348410.79,Unpaid,Unpaid,¥,41.0000
817,817,817,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,1445893.70,200000.00,1445893.70,1460352.64,Unpaid,Unpaid,¥,41.0000
818,818,818,68320,2026-06-04,BAH,LC,,2026-08-01,2026-08-05,,1420568.00,200000.00,1420568.00,1434773.68,Unpaid,Unpaid,¥,41.0000
819,819,819,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,2450147.70,200000.00,2450147.70,2474649.18,Unpaid,Unpaid,¥,41.0000
820,820,820,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,4217678.20,200000.00,4217678.20,4259854.98,Unpaid,Unpaid,¥,41.0000
821,821,821,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,2108839.10,200000.00,2108839.10,2129927.49,Unpaid,Unpaid,¥,41.0000
822,822,822,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,558789.00,200000.00,558789.00,564376.89,Unpaid,Unpaid,¥,41.0000
823,823,823,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,2745056.60,200000.00,2745056.60,2772507.17,Unpaid,Unpaid,¥,41.0000
824,824,824,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,1772619.83,200000.00,,0.00,Unpaid,Unpaid,¥,41.0000
825,825,825,69578,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,1465258.00,200000.00,1465258.00,1479910.58,Unpaid,Unpaid,¥,41.0000
826,826,826,69677,2026-06-24,BAH,LC,,2026-07-30,2026-08-05,,36097447.21,200000.00,36097447.21,36458421.69,Unpaid,Unpaid,¥,41.0000
827,827,827,,,BAH,LC,,2026-08-10,2026-07-10,,8325753.15,200000.00,8325753.15,8409010.68,Unpaid,Unpaid,¥,41.0000
828,828,828,2739,2026-06-19,HMB,LC,,,2026-06-10,,,600000.00,2786985.07,2814854.92,,Unpaid,$,281.0000
829,829,829,2739,2026-06-19,HMB,LC,,,2026-06-10,,,600000.00,15594727.17,15750674.44,,Unpaid,$,281.0000
830,830,830,68955,2026-06-17,BAH,LC,,,2026-06-10,,,600000.00,3196248.55,3228211.04,,Unpaid,$,281.0000
831,831,831,68955,2026-06-17,BAH,LC,,,2026-06-10,,,600000.00,6029150.05,6089441.55,,Unpaid,$,281.0000
832,832,832,68000,2026-06-10,BAH,LC,,,2026-06-10,,,600000.00,61820000.00,62438200.00,,Unpaid,$,281.0000
833,833,833,41932,,BAH,CAD,,2026-06-10,2026-05-25,,2795950.00,833053.30,2795950.00,2823909.50,Unpaid,Unpaid,$,281.0000
834,834,834,41932,,BAH,CAD,,2026-06-10,2026-05-25,,7634770.00,2274779.72,7634770.00,7711117.70,Unpaid,Unpaid,$,281.0000
835,835,835,,,,,2026-05-05,,2026-06-30,301350.00,,95874.50,301350.00,304363.50,,Paid,¥,41.0000
836,836,836,44795,2026-06-04,BAH,Advance,2026-06-03,,2026-06-15,46779.80,,33782.03,46779.80,47247.59,,Paid,$,278.7000
837,837,837,2410,,HMB,,,,2026-06-19,,,200000.00,0.00,0.00,,Paid,,0.0000
838,838,838,62845,2026-03-31,BAH,LC,,2026-05-25,2026-06-22,,1843745.06,586587.49,1843745.06,1862182.51,Paid,Paid,€,320.4800
839,839,839,63909,2026-04-14,BAH,LC,,2026-05-30,2026-04-30,,4984560.00,1485149.65,4984560.00,5034405.60,Unpaid,Unpaid,€,322.0000
840,840,840,68756,2026-06-09,BAH,LC,,2026-07-15,2026-07-30,,3518775.00,200000.00,3518775.00,3553962.75,Unpaid,Unpaid,€,325.0000
841,841,841,68756,2026-06-09,BAH,LC,,2026-07-15,2026-07-30,,1616940.00,200000.00,1616940.00,1633109.40,Unpaid,Unpaid,€,325.0000
842,842,842,68756,2026-06-09,BAH,LC,,2026-07-15,2026-07-30,,1632150.00,200000.00,1632150.00,1648471.50,Unpaid,Unpaid,€,325.0000
843,843,843,68756,2026-06-09,BAH,LC,,2026-07-15,2026-07-30,,403065.00,200000.00,403065.00,407095.65,Unpaid,Unpaid,€,325.0000
844,844,844,68756,2026-06-09,BAH,LC,,2026-07-15,2026-07-30,,581256.00,200000.00,581256.00,587068.56,Unpaid,Unpaid,€,325.0000
845,845,845,4057,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,1711997.00,,200000.00,1711997.00,1729116.97,,Unpaid,$,278.6000
846,846,846,4065,2026-06-22,BAH,Advance,2026-06-22,,2026-07-30,845294.69,,200000.00,845294.69,853747.63,,Unpaid,$,278.6000
847,847,847,4063,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,1933484.00,,200000.00,1933484.00,1952818.84,,Unpaid,$,278.6000
848,848,848,,,BAH,Advance,2026-06-15,,2026-07-30,103740.00,,200000.00,103740.00,104777.40,,Unpaid,$,280.0000
849,849,849,,,BAH,Advance,2026-06-15,,2026-07-30,5292.00,,200000.00,5292.00,5344.92,,Unpaid,$,280.0000
850,850,850,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,30228.10,,200000.00,30228.10,30530.38,,Unpaid,$,278.6000
851,851,851,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,4374.02,,200000.00,4374.02,4417.76,,Unpaid,$,278.6000
852,852,852,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2184.22,,200000.00,2184.22,2206.07,,Unpaid,$,278.6000
853,853,853,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2696.85,,200000.00,2696.85,2723.82,,Unpaid,$,278.6000
854,854,854,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2914.16,,200000.00,2914.16,2943.30,,Unpaid,$,278.6000
855,855,855,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,10854.26,,200000.00,10854.26,10962.80,,Unpaid,$,278.6000
856,856,856,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,3348.77,,200000.00,3348.77,3382.26,,Unpaid,$,278.6000
857,857,857,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,8012.54,,200000.00,8012.54,8092.66,,Unpaid,$,278.6000
858,858,858,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,3276.34,,200000.00,3276.34,3309.10,,Unpaid,$,278.6000
859,859,859,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,495.91,,200000.00,495.91,500.87,,Unpaid,$,278.6000
860,860,860,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,4387.95,,200000.00,4387.95,4431.83,,Unpaid,$,278.6000
861,861,861,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,27860.00,,200000.00,27860.00,28138.60,,Unpaid,$,278.6000
862,862,862,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2897.44,,200000.00,2897.44,2926.41,,Unpaid,$,278.6000
863,863,863,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,23402.40,,200000.00,23402.40,23636.42,,Unpaid,$,278.6000
864,864,864,4061,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2897.44,,200000.00,2897.44,2926.41,,Unpaid,$,278.6000
865,865,865,4045,2026-06-22,HMB,Advance,2026-06-16,,2026-07-30,1741250.00,,200000.00,1741250.00,1758662.50,,Unpaid,$,278.6000
866,866,866,4059,2026-06-22,HMB,Advance,2026-06-22,,2026-07-30,2173080.00,,200000.00,2173080.00,2194810.80,,Unpaid,$,278.6000
867,867,867,,,HMB,LC,,2026-07-15,2026-07-30,,21446100.00,6389865.50,21446100.00,21660561.00,Unpaid,Unpaid,$,282.0000
868,868,868,4067,2026-06-22,BAH,Advance,2026-06-22,,2026-07-30,643566.00,,211250.54,643566.00,650001.66,,Unpaid,$,278.6000
869,869,869,4067,2026-06-22,BAH,Advance,2026-06-22,,2026-07-30,388479.84,,115747.57,388479.84,392364.64,,Unpaid,$,278.6000
870,870,870,,,BAH,CAD,,2026-07-15,2026-07-30,,811492.50,241784.19,811492.50,819607.43,Unpaid,Unpaid,¥,41.0000
871,871,871,,,BAH,CAD,,2026-07-15,2026-07-30,,67240.00,20034.16,67240.00,67912.40,Unpaid,Unpaid,¥,41.0000
872,872,872,,,BAH,CAD,,2026-07-15,2026-07-30,,153545.00,45748.73,153545.00,155080.45,Unpaid,Unpaid,¥,41.0000
873,873,873,,,BAH,CAD,,2026-07-15,2026-07-30,,370185.72,110296.84,370185.72,373887.58,Unpaid,Unpaid,¥,41.0000
874,874,874,,,BAH,CAD,,2026-07-15,2026-07-30,,257480.00,76716.17,257480.00,260054.80,Unpaid,Unpaid,¥,41.0000
875,875,875,,,BAH,CAD,,2026-07-15,2026-07-30,,257480.00,76716.17,257480.00,260054.80,Unpaid,Unpaid,¥,41.0000
876,876,876,,,BAH,CAD,,2026-07-15,2026-07-30,,2059840.00,613729.33,2059840.00,2080438.40,Unpaid,Unpaid,¥,41.0000
877,877,877,,,BAH,CAD,,2026-07-15,2026-07-30,,2353.40,701.20,2353.40,2376.93,Unpaid,Unpaid,¥,41.0000
878,878,878,,,BAH,CAD,,2026-07-15,2026-07-30,,2812.60,838.01,2812.60,2840.73,Unpaid,Unpaid,¥,41.0000
879,879,879,,,BAH,CAD,,2026-07-15,2026-07-30,,3985.20,1187.39,3985.20,4025.05,Unpaid,Unpaid,¥,41.0000
880,880,880,,,BAH,CAD,,2026-07-15,2026-07-30,,6670.70,1987.54,6670.70,6737.41,Unpaid,Unpaid,¥,41.0000
881,881,881,,,BAH,CAD,,2026-07-15,2026-07-30,,16338.50,4868.06,16338.50,16501.89,Unpaid,Unpaid,¥,41.0000
882,882,882,,,BAH,CAD,,2026-07-15,2026-07-30,,17757.10,5290.73,17757.10,17934.67,Unpaid,Unpaid,¥,41.0000
883,883,883,,,BAH,CAD,,2026-07-15,2026-07-30,,23447.90,6986.30,23447.90,23682.38,Unpaid,Unpaid,¥,41.0000
